ID,Area,Item,Year,yield,avg_rainfall_,pest_ton,avg_temp
2095,India,Wheat,2001,27081,1083,43720.04,25.53
2096,India,Wheat,2001,27081,1083,43720.04,25.95
2097,India,Wheat,2001,27081,1083,43720.04,25.86
2098,India,Wheat,2001,27081,1083,43720.04,26.52
2099,India,Wheat,2001,27081,1083,43720.04,27.56
2100,India,Wheat,2001,27081,1083,43720.04,25.59
2101,India,Wheat,2001,27081,1083,43720.04,26.02
2102,India,Wheat,2001,27081,1083,43720.04,25.33
2103,India,Wheat,2001,27081,1083,43720.04,24.5
2104,India,Wheat,2001,27081,1083,43720.04,26.32
2105,India,Wheat,2001,27081,1083,43720.04,25.86
2106,India,Wheat,2001,27081,1083,43720.04,25.82
2107,India,Wheat,2001,27081,1083,43720.04,25.34
2108,India,Wheat,2001,27081,1083,43720.04,26.91
2109,India,Wheat,2001,27081,1083,43720.04,24.76
2110,India,Wheat,2001,27081,1083,43720.04,26.9
2111,India,Wheat,2001,27081,1083,43720.04,26.9
2112,India,Wheat,2001,27081,1083,43720.04,25.92
2113,India,Cassava,2002,272746,1083,42482.56,26.66
2114,India,Cassava,2002,272746,1083,42482.56,27.72
2115,India,Cassava,2002,272746,1083,42482.56,26.79
2116,India,Cassava,2002,272746,1083,42482.56,24.91
2117,India,Cassava,2002,272746,1083,42482.56,25.76
2118,India,Cassava,2002,272746,1083,42482.56,26.55
2119,India,Cassava,2002,272746,1083,42482.56,26.63
2120,India,Cassava,2002,272746,1083,42482.56,26.7
2121,India,Cassava,2002,272746,1083,42482.56,27.67
2122,India,Cassava,2002,272746,1083,42482.56,26.15
2123,India,Cassava,2002,272746,1083,42482.56,27.03
2124,India,Cassava,2002,272746,1083,42482.56,26.12
2125,India,Cassava,2002,272746,1083,42482.56,24.91
2126,India,Cassava,2002,272746,1083,42482.56,26.75
2127,India,Cassava,2002,272746,1083,42482.56,26.63
2128,India,Cassava,2002,272746,1083,42482.56,26.06
2129,India,Cassava,2002,272746,1083,42482.56,25.58
2130,India,Cassava,2002,272746,1083,42482.56,27.15
2131,India,Cassava,2002,272746,1083,42482.56,25.07
2132,India,Cassava,2002,272746,1083,42482.56,27.35
2133,India,Cassava,2002,272746,1083,42482.56,27.35
2134,India,Cassava,2002,272746,1083,42482.56,26.49
2135,India,Maize,2002,16807,1083,42482.56,26.66
2136,India,Maize,2002,16807,1083,42482.56,27.72
2137,India,Maize,2002,16807,1083,42482.56,26.79
2138,India,Maize,2002,16807,1083,42482.56,24.91
2139,India,Maize,2002,16807,1083,42482.56,25.76
2140,India,Maize,2002,16807,1083,42482.56,26.55
2141,India,Maize,2002,16807,1083,42482.56,26.63
2142,India,Maize,2002,16807,1083,42482.56,26.7
2143,India,Maize,2002,16807,1083,42482.56,27.67
2144,India,Maize,2002,16807,1083,42482.56,26.15
2145,India,Maize,2002,16807,1083,42482.56,27.03
2146,India,Maize,2002,16807,1083,42482.56,26.12
2147,India,Maize,2002,16807,1083,42482.56,24.91
2148,India,Maize,2002,16807,1083,42482.56,26.75
2149,India,Maize,2002,16807,1083,42482.56,26.63
2150,India,Maize,2002,16807,1083,42482.56,26.06
2151,India,Maize,2002,16807,1083,42482.56,25.58
2152,India,Maize,2002,16807,1083,42482.56,27.15
2153,India,Maize,2002,16807,1083,42482.56,25.07
2154,India,Maize,2002,16807,1083,42482.56,27.35
2155,India,Maize,2002,16807,1083,42482.56,27.35
2156,India,Maize,2002,16807,1083,42482.56,26.49
2157,India,Potatoes,2002,194173,1083,42482.56,26.66
2158,India,Potatoes,2002,194173,1083,42482.56,27.72
2159,India,Potatoes,2002,194173,1083,42482.56,26.79
2160,India,Potatoes,2002,194173,1083,42482.56,24.91
2161,India,Potatoes,2002,194173,1083,42482.56,25.76
2162,India,Potatoes,2002,194173,1083,42482.56,26.55
2163,India,Potatoes,2002,194173,1083,42482.56,26.63
2164,India,Potatoes,2002,194173,1083,42482.56,26.7
2165,India,Potatoes,2002,194173,1083,42482.56,27.67
2166,India,Potatoes,2002,194173,1083,42482.56,26.15
2167,India,Potatoes,2002,194173,1083,42482.56,27.03
2168,India,Potatoes,2002,194173,1083,42482.56,26.12
2169,India,Potatoes,2002,194173,1083,42482.56,24.91
2170,India,Potatoes,2002,194173,1083,42482.56,26.75
2171,India,Potatoes,2002,194173,1083,42482.56,26.63
2172,India,Potatoes,2002,194173,1083,42482.56,26.06
2173,India,Potatoes,2002,194173,1083,42482.56,25.58
2174,India,Potatoes,2002,194173,1083,42482.56,27.15
2175,India,Potatoes,2002,194173,1083,42482.56,25.07
2176,India,Potatoes,2002,194173,1083,42482.56,27.35
2177,India,Potatoes,2002,194173,1083,42482.56,27.35
2178,India,Potatoes,2002,194173,1083,42482.56,26.49
2179,India,"Rice, paddy",2002,26163,1083,42482.56,26.66
2180,India,"Rice, paddy",2002,26163,1083,42482.56,27.72
2181,India,"Rice, paddy",2002,26163,1083,42482.56,26.79
2182,India,"Rice, paddy",2002,26163,1083,42482.56,24.91
2183,India,"Rice, paddy",2002,26163,1083,42482.56,25.76
2184,India,"Rice, paddy",2002,26163,1083,42482.56,26.55
2185,India,"Rice, paddy",2002,26163,1083,42482.56,26.63
2186,India,"Rice, paddy",2002,26163,1083,42482.56,26.7
2187,India,"Rice, paddy",2002,26163,1083,42482.56,27.67
2188,India,"Rice, paddy",2002,26163,1083,42482.56,26.15
2189,India,"Rice, paddy",2002,26163,1083,42482.56,27.03
2190,India,"Rice, paddy",2002,26163,1083,42482.56,26.12
2191,India,"Rice, paddy",2002,26163,1083,42482.56,24.91
2192,India,"Rice, paddy",2002,26163,1083,42482.56,26.75
2193,India,"Rice, paddy",2002,26163,1083,42482.56,26.63
2194,India,"Rice, paddy",2002,26163,1083,42482.56,26.06
2195,India,"Rice, paddy",2002,26163,1083,42482.56,25.58
2196,India,"Rice, paddy",2002,26163,1083,42482.56,27.15
2197,India,"Rice, paddy",2002,26163,1083,42482.56,25.07
2198,India,"Rice, paddy",2002,26163,1083,42482.56,27.35
2199,India,"Rice, paddy",2002,26163,1083,42482.56,27.35
2200,India,"Rice, paddy",2002,26163,1083,42482.56,26.49
2201,India,Sorghum,2002,7602,1083,42482.56,26.66
2202,India,Sorghum,2002,7602,1083,42482.56,27.72
2203,India,Sorghum,2002,7602,1083,42482.56,26.79
2204,India,Sorghum,2002,7602,1083,42482.56,24.91
2205,India,Sorghum,2002,7602,1083,42482.56,25.76
2206,India,Sorghum,2002,7602,1083,42482.56,26.55
2207,India,Sorghum,2002,7602,1083,42482.56,26.63
2208,India,Sorghum,2002,7602,1083,42482.56,26.7
2209,India,Sorghum,2002,7602,1083,42482.56,27.67
2210,India,Sorghum,2002,7602,1083,42482.56,26.15
2211,India,Sorghum,2002,7602,1083,42482.56,27.03
2212,India,Sorghum,2002,7602,1083,42482.56,26.12
2213,India,Sorghum,2002,7602,1083,42482.56,24.91
2214,India,Sorghum,2002,7602,1083,42482.56,26.75
2215,India,Sorghum,2002,7602,1083,42482.56,26.63
2216,India,Sorghum,2002,7602,1083,42482.56,26.06
2217,India,Sorghum,2002,7602,1083,42482.56,25.58
2218,India,Sorghum,2002,7602,1083,42482.56,27.15
2219,India,Sorghum,2002,7602,1083,42482.56,25.07
2220,India,Sorghum,2002,7602,1083,42482.56,27.35
2221,India,Sorghum,2002,7602,1083,42482.56,27.35
2222,India,Sorghum,2002,7602,1083,42482.56,26.49
2223,India,Soybeans,2002,7624,1083,42482.56,26.66
2224,India,Soybeans,2002,7624,1083,42482.56,27.72
2225,India,Soybeans,2002,7624,1083,42482.56,26.79
2226,India,Soybeans,2002,7624,1083,42482.56,24.91
2227,India,Soybeans,2002,7624,1083,42482.56,25.76
2228,India,Soybeans,2002,7624,1083,42482.56,26.55
2229,India,Soybeans,2002,7624,1083,42482.56,26.63
2230,India,Soybeans,2002,7624,1083,42482.56,26.7
2231,India,Soybeans,2002,7624,1083,42482.56,27.67
2232,India,Soybeans,2002,7624,1083,42482.56,26.15
2233,India,Soybeans,2002,7624,1083,42482.56,27.03
2234,India,Soybeans,2002,7624,1083,42482.56,26.12
2235,India,Soybeans,2002,7624,1083,42482.56,24.91
2236,India,Soybeans,2002,7624,1083,42482.56,26.75
2237,India,Soybeans,2002,7624,1083,42482.56,26.63
2238,India,Soybeans,2002,7624,1083,42482.56,26.06
2239,India,Soybeans,2002,7624,1083,42482.56,25.58
2240,India,Soybeans,2002,7624,1083,42482.56,27.15
2241,India,Soybeans,2002,7624,1083,42482.56,25.07
2242,India,Soybeans,2002,7624,1083,42482.56,27.35
2243,India,Soybeans,2002,7624,1083,42482.56,27.35
2244,India,Soybeans,2002,7624,1083,42482.56,26.49
2245,India,Sweet potatoes,2002,85694,1083,42482.56,26.66
2246,India,Sweet potatoes,2002,85694,1083,42482.56,27.72
2247,India,Sweet potatoes,2002,85694,1083,42482.56,26.79
2248,India,Sweet potatoes,2002,85694,1083,42482.56,24.91
2249,India,Sweet potatoes,2002,85694,1083,42482.56,25.76
2250,India,Sweet potatoes,2002,85694,1083,42482.56,26.55
2251,India,Sweet potatoes,2002,85694,1083,42482.56,26.63
2252,India,Sweet potatoes,2002,85694,1083,42482.56,26.7
2253,India,Sweet potatoes,2002,85694,1083,42482.56,27.67
2254,India,Sweet potatoes,2002,85694,1083,42482.56,26.15
2255,India,Sweet potatoes,2002,85694,1083,42482.56,27.03
2256,India,Sweet potatoes,2002,85694,1083,42482.56,26.12
2257,India,Sweet potatoes,2002,85694,1083,42482.56,24.91
2258,India,Sweet potatoes,2002,85694,1083,42482.56,26.75
2259,India,Sweet potatoes,2002,85694,1083,42482.56,26.63
2260,India,Sweet potatoes,2002,85694,1083,42482.56,26.06
2261,India,Sweet potatoes,2002,85694,1083,42482.56,25.58
2262,India,Sweet potatoes,2002,85694,1083,42482.56,27.15
2263,India,Sweet potatoes,2002,85694,1083,42482.56,25.07
2264,India,Sweet potatoes,2002,85694,1083,42482.56,27.35
2265,India,Sweet potatoes,2002,85694,1083,42482.56,27.35
2266,India,Sweet potatoes,2002,85694,1083,42482.56,26.49
2267,India,Wheat,2002,27621,1083,42482.56,26.66
2268,India,Wheat,2002,27621,1083,42482.56,27.72
2269,India,Wheat,2002,27621,1083,42482.56,26.79
2270,India,Wheat,2002,27621,1083,42482.56,24.91
2271,India,Wheat,2002,27621,1083,42482.56,25.76
2272,India,Wheat,2002,27621,1083,42482.56,26.55
2273,India,Wheat,2002,27621,1083,42482.56,26.63
2274,India,Wheat,2002,27621,1083,42482.56,26.7
2275,India,Wheat,2002,27621,1083,42482.56,27.67
2276,India,Wheat,2002,27621,1083,42482.56,26.15
2277,India,Wheat,2002,27621,1083,42482.56,27.03
2278,India,Wheat,2002,27621,1083,42482.56,26.12
2279,India,Wheat,2002,27621,1083,42482.56,24.91
2280,India,Wheat,2002,27621,1083,42482.56,26.75
2281,India,Wheat,2002,27621,1083,42482.56,26.63
2282,India,Wheat,2002,27621,1083,42482.56,26.06
2283,India,Wheat,2002,27621,1083,42482.56,25.58
2284,India,Wheat,2002,27621,1083,42482.56,27.15
2285,India,Wheat,2002,27621,1083,42482.56,25.07
2286,India,Wheat,2002,27621,1083,42482.56,27.35
2287,India,Wheat,2002,27621,1083,42482.56,27.35
2288,India,Wheat,2002,27621,1083,42482.56,26.49
2289,India,Cassava,2004,270436,1083,35113,26.11
2290,India,Cassava,2004,270436,1083,35113,27.63
2291,India,Cassava,2004,270436,1083,35113,26.25
2292,India,Cassava,2004,270436,1083,35113,24.85
2293,India,Cassava,2004,270436,1083,35113,25.25
2294,India,Cassava,2004,270436,1083,35113,26.22
2295,India,Cassava,2004,270436,1083,35113,26.24
2296,India,Cassava,2004,270436,1083,35113,26.63
2297,India,Cassava,2004,270436,1083,35113,27.23
2298,India,Cassava,2004,270436,1083,35113,25.98
2299,India,Cassava,2004,270436,1083,35113,26.64
2300,India,Cassava,2004,270436,1083,35113,25.59
2301,India,Cassava,2004,270436,1083,35113,24.85
2302,India,Cassava,2004,270436,1083,35113,26.41
2303,India,Cassava,2004,270436,1083,35113,26.24
2304,India,Cassava,2004,270436,1083,35113,25.69
2305,India,Cassava,2004,270436,1083,35113,25.32
2306,India,Cassava,2004,270436,1083,35113,27.16
2307,India,Cassava,2004,270436,1083,35113,24.69
2308,India,Cassava,2004,270436,1083,35113,27.29
2309,India,Cassava,2004,270436,1083,35113,27.29
2310,India,Cassava,2004,270436,1083,35113,25.95
2311,India,Maize,2004,19073,1083,35113,26.11
2312,India,Maize,2004,19073,1083,35113,27.63
2313,India,Maize,2004,19073,1083,35113,26.25
2314,India,Maize,2004,19073,1083,35113,24.85
2315,India,Maize,2004,19073,1083,35113,25.25
2316,India,Maize,2004,19073,1083,35113,26.22
2317,India,Maize,2004,19073,1083,35113,26.24
2318,India,Maize,2004,19073,1083,35113,26.63
2319,India,Maize,2004,19073,1083,35113,27.23
2320,India,Maize,2004,19073,1083,35113,25.98
2321,India,Maize,2004,19073,1083,35113,26.64
2322,India,Maize,2004,19073,1083,35113,25.59
2323,India,Maize,2004,19073,1083,35113,24.85
2324,India,Maize,2004,19073,1083,35113,26.41
2325,India,Maize,2004,19073,1083,35113,26.24
2326,India,Maize,2004,19073,1083,35113,25.69
2327,India,Maize,2004,19073,1083,35113,25.32
2328,India,Maize,2004,19073,1083,35113,27.16
2329,India,Maize,2004,19073,1083,35113,24.69
2330,India,Maize,2004,19073,1083,35113,27.29
2331,India,Maize,2004,19073,1083,35113,27.29
2332,India,Maize,2004,19073,1083,35113,25.95
2333,India,Potatoes,2004,188091,1083,35113,26.11
2334,India,Potatoes,2004,188091,1083,35113,27.63
2335,India,Potatoes,2004,188091,1083,35113,26.25
2336,India,Potatoes,2004,188091,1083,35113,24.85
2337,India,Potatoes,2004,188091,1083,35113,25.25
2338,India,Potatoes,2004,188091,1083,35113,26.22
2339,India,Potatoes,2004,188091,1083,35113,26.24
2340,India,Potatoes,2004,188091,1083,35113,26.63
2341,India,Potatoes,2004,188091,1083,35113,27.23
2342,India,Potatoes,2004,188091,1083,35113,25.98
2343,India,Potatoes,2004,188091,1083,35113,26.64
2344,India,Potatoes,2004,188091,1083,35113,25.59
2345,India,Potatoes,2004,188091,1083,35113,24.85
2346,India,Potatoes,2004,188091,1083,35113,26.41
2347,India,Potatoes,2004,188091,1083,35113,26.24
2348,India,Potatoes,2004,188091,1083,35113,25.69
2349,India,Potatoes,2004,188091,1083,35113,25.32
2350,India,Potatoes,2004,188091,1083,35113,27.16
2351,India,Potatoes,2004,188091,1083,35113,24.69
2352,India,Potatoes,2004,188091,1083,35113,27.29
2353,India,Potatoes,2004,188091,1083,35113,27.29
2354,India,Potatoes,2004,188091,1083,35113,25.95
2355,India,"Rice, paddy",2004,29756,1083,35113,26.11
2356,India,"Rice, paddy",2004,29756,1083,35113,27.63
2357,India,"Rice, paddy",2004,29756,1083,35113,26.25
2358,India,"Rice, paddy",2004,29756,1083,35113,24.85
2359,India,"Rice, paddy",2004,29756,1083,35113,25.25
2360,India,"Rice, paddy",2004,29756,1083,35113,26.22
2361,India,"Rice, paddy",2004,29756,1083,35113,26.24
2362,India,"Rice, paddy",2004,29756,1083,35113,26.63
2363,India,"Rice, paddy",2004,29756,1083,35113,27.23
2364,India,"Rice, paddy",2004,29756,1083,35113,25.98
2365,India,"Rice, paddy",2004,29756,1083,35113,26.64
2366,India,"Rice, paddy",2004,29756,1083,35113,25.59
2367,India,"Rice, paddy",2004,29756,1083,35113,24.85
2368,India,"Rice, paddy",2004,29756,1083,35113,26.41
2369,India,"Rice, paddy",2004,29756,1083,35113,26.24
2370,India,"Rice, paddy",2004,29756,1083,35113,25.69
2371,India,"Rice, paddy",2004,29756,1083,35113,25.32
2372,India,"Rice, paddy",2004,29756,1083,35113,27.16
2373,India,"Rice, paddy",2004,29756,1083,35113,24.69
2374,India,"Rice, paddy",2004,29756,1083,35113,27.29
2375,India,"Rice, paddy",2004,29756,1083,35113,27.29
2376,India,"Rice, paddy",2004,29756,1083,35113,25.95
2377,India,Sorghum,2004,7161,1083,35113,26.11
2378,India,Sorghum,2004,7161,1083,35113,27.63
2379,India,Sorghum,2004,7161,1083,35113,26.25
2380,India,Sorghum,2004,7161,1083,35113,24.85
2381,India,Sorghum,2004,7161,1083,35113,25.25
2382,India,Sorghum,2004,7161,1083,35113,26.22
2383,India,Sorghum,2004,7161,1083,35113,26.24
2384,India,Sorghum,2004,7161,1083,35113,26.63
2385,India,Sorghum,2004,7161,1083,35113,27.23
2386,India,Sorghum,2004,7161,1083,35113,25.98
2387,India,Sorghum,2004,7161,1083,35113,26.64
2388,India,Sorghum,2004,7161,1083,35113,25.59
2389,India,Sorghum,2004,7161,1083,35113,24.85
2390,India,Sorghum,2004,7161,1083,35113,26.41
2391,India,Sorghum,2004,7161,1083,35113,26.24
2392,India,Sorghum,2004,7161,1083,35113,25.69
2393,India,Sorghum,2004,7161,1083,35113,25.32
2394,India,Sorghum,2004,7161,1083,35113,27.16
2395,India,Sorghum,2004,7161,1083,35113,24.69
2396,India,Sorghum,2004,7161,1083,35113,27.29
2397,India,Sorghum,2004,7161,1083,35113,27.29
2398,India,Sorghum,2004,7161,1083,35113,25.95
2399,India,Soybeans,2004,9082,1083,35113,26.11
2400,India,Soybeans,2004,9082,1083,35113,27.63
2401,India,Soybeans,2004,9082,1083,35113,26.25
2402,India,Soybeans,2004,9082,1083,35113,24.85
2403,India,Soybeans,2004,9082,1083,35113,25.25
2404,India,Soybeans,2004,9082,1083,35113,26.22
2405,India,Soybeans,2004,9082,1083,35113,26.24
2406,India,Soybeans,2004,9082,1083,35113,26.63
2407,India,Soybeans,2004,9082,1083,35113,27.23
2408,India,Soybeans,2004,9082,1083,35113,25.98
2409,India,Soybeans,2004,9082,1083,35113,26.64
2410,India,Soybeans,2004,9082,1083,35113,25.59
2411,India,Soybeans,2004,9082,1083,35113,24.85
2412,India,Soybeans,2004,9082,1083,35113,26.41
2413,India,Soybeans,2004,9082,1083,35113,26.24
2414,India,Soybeans,2004,9082,1083,35113,25.69
2415,India,Soybeans,2004,9082,1083,35113,25.32
2416,India,Soybeans,2004,9082,1083,35113,27.16
2417,India,Soybeans,2004,9082,1083,35113,24.69
2418,India,Soybeans,2004,9082,1083,35113,27.29
2419,India,Soybeans,2004,9082,1083,35113,27.29
2420,India,Soybeans,2004,9082,1083,35113,25.95
2421,India,Sweet potatoes,2004,88588,1083,35113,26.11
2422,India,Sweet potatoes,2004,88588,1083,35113,27.63
2423,India,Sweet potatoes,2004,88588,1083,35113,26.25
2424,India,Sweet potatoes,2004,88588,1083,35113,24.85
2425,India,Sweet potatoes,2004,88588,1083,35113,25.25
2426,India,Sweet potatoes,2004,88588,1083,35113,26.22
2427,India,Sweet potatoes,2004,88588,1083,35113,26.24
2428,India,Sweet potatoes,2004,88588,1083,35113,26.63
2429,India,Sweet potatoes,2004,88588,1083,35113,27.23
2430,India,Sweet potatoes,2004,88588,1083,35113,25.98
2431,India,Sweet potatoes,2004,88588,1083,35113,26.64
2432,India,Sweet potatoes,2004,88588,1083,35113,25.59
2433,India,Sweet potatoes,2004,88588,1083,35113,24.85
2434,India,Sweet potatoes,2004,88588,1083,35113,26.41
2435,India,Sweet potatoes,2004,88588,1083,35113,26.24
2436,India,Sweet potatoes,2004,88588,1083,35113,25.69
2437,India,Sweet potatoes,2004,88588,1083,35113,25.32
2438,India,Sweet potatoes,2004,88588,1083,35113,27.16
2439,India,Sweet potatoes,2004,88588,1083,35113,24.69
2440,India,Sweet potatoes,2004,88588,1083,35113,27.29
2441,India,Sweet potatoes,2004,88588,1083,35113,27.29
2442,India,Sweet potatoes,2004,88588,1083,35113,25.95
2443,India,Wheat,2004,27132,1083,35113,26.11
2444,India,Wheat,2004,27132,1083,35113,27.63
2445,India,Wheat,2004,27132,1083,35113,26.25
2446,India,Wheat,2004,27132,1083,35113,24.85
2447,India,Wheat,2004,27132,1083,35113,25.25
2448,India,Wheat,2004,27132,1083,35113,26.22
2449,India,Wheat,2004,27132,1083,35113,26.24
2450,India,Wheat,2004,27132,1083,35113,26.63
2451,India,Wheat,2004,27132,1083,35113,27.23
2452,India,Wheat,2004,27132,1083,35113,25.98
2453,India,Wheat,2004,27132,1083,35113,26.64
2454,India,Wheat,2004,27132,1083,35113,25.59
2455,India,Wheat,2004,27132,1083,35113,24.85
2456,India,Wheat,2004,27132,1083,35113,26.41
2457,India,Wheat,2004,27132,1083,35113,26.24
2458,India,Wheat,2004,27132,1083,35113,25.69
2459,India,Wheat,2004,27132,1083,35113,25.32
2460,India,Wheat,2004,27132,1083,35113,27.16
2461,India,Wheat,2004,27132,1083,35113,24.69
2462,India,Wheat,2004,27132,1083,35113,27.29
2463,India,Wheat,2004,27132,1083,35113,27.29
2464,India,Wheat,2004,27132,1083,35113,25.95
2465,India,Cassava,2005,304978,1083,35342,25.85
2466,India,Cassava,2005,304978,1083,35342,26.83
2467,India,Cassava,2005,304978,1083,35342,26.28
2468,India,Cassava,2005,304978,1083,35342,24.12
2469,India,Cassava,2005,304978,1083,35342,25.48
2470,India,Cassava,2005,304978,1083,35342,25.82
2471,India,Cassava,2005,304978,1083,35342,25.72
2472,India,Cassava,2005,304978,1083,35342,26.73
2473,India,Cassava,2005,304978,1083,35342,27.49
2474,India,Cassava,2005,304978,1083,35342,25.4
2475,India,Cassava,2005,304978,1083,35342,25.77
2476,India,Cassava,2005,304978,1083,35342,25.62
2477,India,Cassava,2005,304978,1083,35342,24.12
2478,India,Cassava,2005,304978,1083,35342,26.23
2479,India,Cassava,2005,304978,1083,35342,25.72
2480,India,Cassava,2005,304978,1083,35342,26.11
2481,India,Cassava,2005,304978,1083,35342,25.09
2482,India,Cassava,2005,304978,1083,35342,26.51
2483,India,Cassava,2005,304978,1083,35342,25.07
2484,India,Cassava,2005,304978,1083,35342,26.72
2485,India,Cassava,2005,304978,1083,35342,26.72
2486,India,Cassava,2005,304978,1083,35342,26.3
2487,India,Maize,2005,19385,1083,35342,25.85
2488,India,Maize,2005,19385,1083,35342,26.83
2489,India,Maize,2005,19385,1083,35342,26.28
2490,India,Maize,2005,19385,1083,35342,24.12
2491,India,Maize,2005,19385,1083,35342,25.48
2492,India,Maize,2005,19385,1083,35342,25.82
2493,India,Maize,2005,19385,1083,35342,25.72
2494,India,Maize,2005,19385,1083,35342,26.73
2495,India,Maize,2005,19385,1083,35342,27.49
2496,India,Maize,2005,19385,1083,35342,25.4
2497,India,Maize,2005,19385,1083,35342,25.77
2498,India,Maize,2005,19385,1083,35342,25.62
2499,India,Maize,2005,19385,1083,35342,24.12
2500,India,Maize,2005,19385,1083,35342,26.23
2501,India,Maize,2005,19385,1083,35342,25.72
2502,India,Maize,2005,19385,1083,35342,26.11
2503,India,Maize,2005,19385,1083,35342,25.09
2504,India,Maize,2005,19385,1083,35342,26.51
2505,India,Maize,2005,19385,1083,35342,25.07
2506,India,Maize,2005,19385,1083,35342,26.72
2507,India,Maize,2005,19385,1083,35342,26.72
2508,India,Maize,2005,19385,1083,35342,26.3
2509,India,Potatoes,2005,188908,1083,35342,25.85
2510,India,Potatoes,2005,188908,1083,35342,26.83
2511,India,Potatoes,2005,188908,1083,35342,26.28
2512,India,Potatoes,2005,188908,1083,35342,24.12
2513,India,Potatoes,2005,188908,1083,35342,25.48
2514,India,Potatoes,2005,188908,1083,35342,25.82
2515,India,Potatoes,2005,188908,1083,35342,25.72
2516,India,Potatoes,2005,188908,1083,35342,26.73
2517,India,Potatoes,2005,188908,1083,35342,27.49
2518,India,Potatoes,2005,188908,1083,35342,25.4
2519,India,Potatoes,2005,188908,1083,35342,25.77
2520,India,Potatoes,2005,188908,1083,35342,25.62
2521,India,Potatoes,2005,188908,1083,35342,24.12
2522,India,Potatoes,2005,188908,1083,35342,26.23
2523,India,Potatoes,2005,188908,1083,35342,25.72
2524,India,Potatoes,2005,188908,1083,35342,26.11
2525,India,Potatoes,2005,188908,1083,35342,25.09
2526,India,Potatoes,2005,188908,1083,35342,26.51
2527,India,Potatoes,2005,188908,1083,35342,25.07
2528,India,Potatoes,2005,188908,1083,35342,26.72
2529,India,Potatoes,2005,188908,1083,35342,26.72
2530,India,Potatoes,2005,188908,1083,35342,26.3
2531,India,"Rice, paddy",2005,31537,1083,35342,25.85
2532,India,"Rice, paddy",2005,31537,1083,35342,26.83
2533,India,"Rice, paddy",2005,31537,1083,35342,26.28
2534,India,"Rice, paddy",2005,31537,1083,35342,24.12
2535,India,"Rice, paddy",2005,31537,1083,35342,25.48
2536,India,"Rice, paddy",2005,31537,1083,35342,25.82
2537,India,"Rice, paddy",2005,31537,1083,35342,25.72
2538,India,"Rice, paddy",2005,31537,1083,35342,26.73
2539,India,"Rice, paddy",2005,31537,1083,35342,27.49
2540,India,"Rice, paddy",2005,31537,1083,35342,25.4
2541,India,"Rice, paddy",2005,31537,1083,35342,25.77
2542,India,"Rice, paddy",2005,31537,1083,35342,25.62
2543,India,"Rice, paddy",2005,31537,1083,35342,24.12
2544,India,"Rice, paddy",2005,31537,1083,35342,26.23
2545,India,"Rice, paddy",2005,31537,1083,35342,25.72
2546,India,"Rice, paddy",2005,31537,1083,35342,26.11
2547,India,"Rice, paddy",2005,31537,1083,35342,25.09
2548,India,"Rice, paddy",2005,31537,1083,35342,26.51
2549,India,"Rice, paddy",2005,31537,1083,35342,25.07
2550,India,"Rice, paddy",2005,31537,1083,35342,26.72
2551,India,"Rice, paddy",2005,31537,1083,35342,26.72
2552,India,"Rice, paddy",2005,31537,1083,35342,26.3
2553,India,Sorghum,2005,7968,1083,35342,25.85
2554,India,Sorghum,2005,7968,1083,35342,26.83
2555,India,Sorghum,2005,7968,1083,35342,26.28
2556,India,Sorghum,2005,7968,1083,35342,24.12
2557,India,Sorghum,2005,7968,1083,35342,25.48
2558,India,Sorghum,2005,7968,1083,35342,25.82
2559,India,Sorghum,2005,7968,1083,35342,25.72
2560,India,Sorghum,2005,7968,1083,35342,26.73
2561,India,Sorghum,2005,7968,1083,35342,27.49
2562,India,Sorghum,2005,7968,1083,35342,25.4
2563,India,Sorghum,2005,7968,1083,35342,25.77
2564,India,Sorghum,2005,7968,1083,35342,25.62
2565,India,Sorghum,2005,7968,1083,35342,24.12
2566,India,Sorghum,2005,7968,1083,35342,26.23
2567,India,Sorghum,2005,7968,1083,35342,25.72
2568,India,Sorghum,2005,7968,1083,35342,26.11
2569,India,Sorghum,2005,7968,1083,35342,25.09
2570,India,Sorghum,2005,7968,1083,35342,26.51
2571,India,Sorghum,2005,7968,1083,35342,25.07
2572,India,Sorghum,2005,7968,1083,35342,26.72
2573,India,Sorghum,2005,7968,1083,35342,26.72
2574,India,Sorghum,2005,7968,1083,35342,26.3
2575,India,Soybeans,2005,10734,1083,35342,25.85
2576,India,Soybeans,2005,10734,1083,35342,26.83
2577,India,Soybeans,2005,10734,1083,35342,26.28
2578,India,Soybeans,2005,10734,1083,35342,24.12
2579,India,Soybeans,2005,10734,1083,35342,25.48
2580,India,Soybeans,2005,10734,1083,35342,25.82
2581,India,Soybeans,2005,10734,1083,35342,25.72
2582,India,Soybeans,2005,10734,1083,35342,26.73
2583,India,Soybeans,2005,10734,1083,35342,27.49
2584,India,Soybeans,2005,10734,1083,35342,25.4
2585,India,Soybeans,2005,10734,1083,35342,25.77
2586,India,Soybeans,2005,10734,1083,35342,25.62
2587,India,Soybeans,2005,10734,1083,35342,24.12
2588,India,Soybeans,2005,10734,1083,35342,26.23
2589,India,Soybeans,2005,10734,1083,35342,25.72
2590,India,Soybeans,2005,10734,1083,35342,26.11
2591,India,Soybeans,2005,10734,1083,35342,25.09
2592,India,Soybeans,2005,10734,1083,35342,26.51
2593,India,Soybeans,2005,10734,1083,35342,25.07
2594,India,Soybeans,2005,10734,1083,35342,26.72
